Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,spotify_track_id,release_date_raw,release_date
11999,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,La Máquina,LLNM2,album,spotify:track:35ns1WEurw3MVlHJjHwNWQ,0.799,0.775,11.0,-5.869,0.077,0.0308,0.00526,0.309,0.605,95.027,296907.0,https://www.youtube.com/watch?v=WLU9YCIXCtM,"Anuel AA , Jowell & Randy, De La Ghetto, Yailin La Más Viral - La Máquina (Video Oficial) LLNM2",Anuel AA,20864328.0,420093.0,27517.0,"Anuel AA , Jowell & Randy, De La Ghetto, Yailin La Más Viral - La Máquina (Video Oficial) LLNM2


Suscríbete a mi canal ➡️   https://radi.al/AnuelAA 

🎵 Stream/Download: https://orcd.co/llnm2 

Redes Sociales
https://www.facebook.com/Anuel2bleAofficial/
https://twitter.com/_anuel_aa
https://www.instagram.com/anuel/

https://www.anuelaa.com

#AnuelAA #LLNM2 #NuevoAlbum",True,True,24745466.0,35ns1WEurw3MVlHJjHwNWQ,2022-12-09,2022-12-09
12000,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Sensacion Del Bloque,Reggaeton Rulers: Los Que Ponen,compilation,spotify:track:5clFSlfkCRlhnH1cAQjSBi,0.709,0.726,7.0,-7.129,0.0411,0.0977,0.0,0.301,0.404,92.006,182187.0,https://www.youtube.com/watch?v=TVH9YaQpqAI,DE LA GHETTO - SENSACION DEL BLOQUE FEAT RANDY (2006) (VIDEO OFICIAL) (HD 4K) REMASTERIZADO,SOLOVIDEOSACHEDE,630.0,31.0,7.0,"#delaghetto #randy #sensaciondelbloque #reggaeton 

AUDIO MEJORADO / VIDEO UPSCALE DESDE UN REEL MPG SUBIDO A 4K

DISCO: REGGAETON RULERS (2006)

TRACK #06 / DE LA GHETTO - SENSACION DEL BLOQUE FEAT RANDY

REGGAETON RULERS ( VOLUMEN 1): LOS QUE PONEN

TEMA OFICIAL:
https://www.youtube.com/watch?v=TD-_GdjgwKo&ab_channel=DeLaGhetto-Topic

LETRA:

Ella es la sensación del bloque (yi)
Una morena latina, tan fina cuando ella camina
¿Será su cuerpo? (No sé)
¿Será su pelo? (No sé)
Ella es la sensación del bloque (nena)
Una morena latina, tan fina cuando ella camina
¿Será su cuerpo? (No sé)
¿Será su pelo? (No sé, yeh)
Uh, na-na-na, na-na-na, na-na-na, na, na, na
Oh, uoh, uoh, uoh
Siento un olor bizarro cuando tupeo
Princesa caribeña, la que yo deseo
El perfume de tu piel es la que me tiene envuelto
Mucho gusto es un placer, mi nombre es De La Ghetto (uoh, oh, uoh)
Nunca imaginé que to' esto iba a pasar
Para mí esto sólo fue un sueño hecho realidad
Solamente quiero no perder expresarme como me siento
Tu forma 'e caminar e' la que me tiene envuelto
Si tú quieres vámono' por un paseo
Hablar de cosas malas y hablar de cosas bueno
Ella es la sensación del bloque (yi)
Una morena latina, tan fina cuando ella camina
¿Será su cuerpo? (No sé)
¿Será su pelo? (No sé)
Ella es la sensación del bloque (nena)
Una morena latina, tan fina cuando ella camina
¿Será su cuerpo? (No sé)
¿Será su pelo? (No sé, yeh)
Uh, (¿qué será?)
Na-na-na, na-na-na, na-na-na, na, na, na (¿qué será, mamá? Mamá)
Oh, uoh, uoh, uoh
Yo me voy a tomar el atrevimiento
De llamarla a usted, de decirle a usted
Que sería extraordinario
Caminar contigo por el vecindario (oh)
No importan los comentario'
Déjame acercarme y por el bloque janguear
Que sería extraordinario
Caminar contigo por el vecindario
No me importan los comentario' (eh, yeh, yeh, oh)
Ella es la sensación del bloque (yi)
Una morena latina, tan fina cuando ella camina
¿Será su cuerpo? (No sé)
¿Será su pelo? (No sé)
Ella es la sensación del bloque (nena)
Una morena latina, tan fina cuando ella camina
¿Será su cuerpo? (No sé)
¿Será su pelo? (No sé, yeh)
Uh, na-na-na, na-na-na, na-na-na, na, na, na
Oh, uoh, uoh, uoh",False,False,219067589.0,5clFSlfkCRlhnH1cAQjSBi,2006-01-01,2006-01-01
12001,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,AIRBNB,PARAÍSO,album,spotify:track:0fuyLaeHh0TvQ65m5ojgP2,0.81,0.718,0.0,-4.799,0.0587,0.258,0.0,0.0822,0.5,90.934,185527.0,https://www.youtube.com/watch?v=J_IIEtm4CGk,"Mora, De La Ghetto - AIRBNB (Visualizer) | PARAÍSO",Mora,2669393.0,46568.0,735.0,"Mora, De La Ghetto - AIRBNB | PARAISO
Descargar/Stream - http://paraisobymora.com/

Suscríbete al Canal: https://RIMAS.lnk.to/MoraYT

Follow:
Spotify: https://RIMAS.lnk.to/MoraSpotify
Apple Music: https://RIMAS.lnk.to/MoraAppleMusic
Instagram: https://RIMAS.lnk.to/MoraInstagram

#MORA #DeLaGhetto #PARAISO",True,True,25263167.0,0fuyLaeHh0TvQ65m5ojgP2,2022-11-03,2022-11-03
12002,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Loco Por Perrearte - Remix,Loco Por Perrearte (Remix),single,spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw,0.848,0.673,11.0,-4.034,0.058,0.0147,0.00652,0.102,0.39,93.987,199149.0,https://www.youtube.com/watch?v=8y3-7OHxGPI,"De La Ghetto, Rauw Alejandro - Loco Por Perrearte Remix (Official Video)",De La Ghetto,33643032.0,260195.0,3292.0,"Loco Por Perrearte Remix Junto A @RauwAlejandroTv 
#delaghetto #rauwalejandro #locoporperrearteremix

Disponible en otras plataformas: https://orcd.co/lpp-remix

Letra: 
Remix
De La
Ra’ Rauw

¿Que estamos haciendo
A que estamos jugando?
Tus piernas lloviendo
Yo en tu cuerpo nadando más

Hoy tengo ganas de más
Salí con ganas de ti
Dime si se puede más

Estaba loco por perrearte,
Es que, tu estas dura
Ese culito Dios lo guarde
Porque es mi cura 

Sigo pensando en ti
Sigo con ganas de ti, mamá
Por fa’ báilame así
Como si fuera la última

Ella bellaquea
Desde la intermedia
A su ex lo dejó
Se quedaba a medias
Hasta abajo te perrea
Luego te mira seria
Dejarte con las ganas 
Esa es la estrategia

Con cualquier cosa que te pongas mami
Como quiera to' el mundo va a mirarte
No tiene freno mi Motomami
Con tantas curvas voy a estrellarme

El top con la falda
To’ te queda bien 
Pero más me gustan tus nalgas
No tiene chismes
Nunca se enfanga
No se deja ver 
Pero se le nota su tanga
Escuchando reggaeton
En un capsulón
La nota en Plutón
Le quite el botón
Estamos en dirección 
A la habitación

Estaba loco por perrearte
es que, tu estas dura
Ese culito Dios lo guarde
Baila y me cura

Sigo pensando en ti
Sigo con ganas de ti, mamá
En la pared báilame así
Como si fuera la última

Chu-pop en el Ferro
120 en la avenida
Tú sabes que soy un perro, na’
Suavecito sin morderlo
No hay velorio 
Pero después de este phillie hay entierro

Dale más duro 
Dime dale más duro
Guárdame la corta 
Que la traje sin seguro
La shorty le gusta mi flow
Loca con el Geezy cuando le bellaquea lento

¿Dónde estás?
Esta noche esta pa' castigarte
¿Dónde estás? (Let’s go)
Que eso abajo quiero calentarte
¿Dónde estás?
Esta noche esta pa' castigarte
Pero ¿baby, dónde estas?
que yo salgo a buscarte

Estaba loco por perrearte
es que, tu estas dura
Ese culito Dios lo guarde
Porque es mi cura

Sigo pensando en ti
Sigo con ganas de ti mamá
Por fa’ báilame así
Como si fuera la última

Ra-Rauww
Yeeeh
Rauw Alejandro
De La Ghetto
De las mejores voces del genero
De la Geezy, homie
El f***ing remix

Video dirigido por: Martin Seipel
Producido por: Motion Haze",True,True,87667714.0,0vHfVsEe6Ps0d8cZ9PGzSw,2022-06-03,2022-06-03
12003,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Mal De Amores,album,spotify:track:737gzPI5VAmgUGWiJ9yXuu,0.792,0.895,1.0,-3.112,0.0587,0.165,0.0,0.0501,0.793,94.968,201526.0,https://www.youtube.com/watch?v=p03TIGqEc8o,"Sofia Reyes - 1, 2, 3 (feat. Jason Derulo & De La Ghetto) [Official Video]",Sofia Reyes,787089410.0,4782110.0,118961.0,"Official Video for Sofia Reyes - 1, 2, 3 (feat. Jason Derulo & De La Ghetto) 

Suscríbete al canal: http://bit.ly/SofiaReyesYT

Available on all digital platforms: https://SofiaReyes.lnk.to/123

Follow Sofia Reyes on social media
FB: Sosofiareyes
Twitter: sofiareyes
IG: sofiareyesp


Lyrics:
Sofia, Music history, DELA!
SOFIA
Oh baby I’m thinking maybe that you were always a piece of
shhh…
You’re rubbing your dirt on everyone’s skirt you know how to
be a ddd…
Donde están tus modales, que no aprendiste ni a saludar
Parece que hoy me gustas un poco más
Pre-Coro
Hola comment allez, allez-vous
So nice to meet you
You say we should go and get a room
uhmm…
No

Coro:
If you wanna turn it on
Go get a lightbulb, después hablamos
If you wanna turn it on
Go get a lighter, después bailamos
Ohhh 123, 123
Si te doy un beso ya estas a mis pies
Dime 123, 123
La la la- la la la

JASON
Oh baby just hush the talking
And let my loving ease your mind
If love’s the game let’s play a million times
Baby give it to me
I’ll be good company
Baby mi nombre es Jason Derulo

SOFIA - Coro
If you wanna turn it on
Go get a lightbulb, después hablamos
If you wanna turn it on
Go get a lighter, después bailamos
Ohhhh 123, 123
Si te doy un beso ya estás a mis pies
Dime 123, 123
La la la – la la la

DE LA GHETTO
Disculpe la ignorancia nunca quise lastimarte
Lo que quiero es transformarte en mi Diosa mi obra de arte
Dime si tu quiere me da igual cómo se hace
Prendemos toda la noche y a las nubes voy a llevarte
Quiero yo enseñarte mucha’ cosa’ interesante
Convertirte en mi dama, en la cama amarrarte
Besarte de arriba a abajo pa’ ponerlo interesante
Después de todo esto nunca vas a olvidarte

SOFIA
Hola comment allez, allez-vous…

JASON
It’s ‘bout time we go and get a room…

SOFIA
If you wanna turn it on
Go get a lightbulb, después hablamos
If you wanna turn it on
Go get a lighter, después bailamos
Ohh 123, 123
Si te doy un beso ya estas a mis pies
Dime 123, 123
La la la – la la la

SOFIA, JASON, DLG
La la la – la la la (todos)
123 123
Care for me 123 (Jason)
123 123
Love how you counted out for me babe (Jason)
123 i’mma make you a freak girl…(todos)
Care for me 123 (Jason)
123 123
Love how you counted out for me babe… (Jason)











#SofiaReyes  #123 


wmlatinapop",True,True,589683929.0,737gzPI5VAmgUGWiJ9yXuu,2022-02-10,2022-02-10
12004,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,La Ocasión,La Ocasión,single,spotify:track:20pJKlNIU3J1CrvhBr1kQ8,0.739,0.627,9.0,-6.063,0.128,0.293,0.0,0.477,0.251,134.045,336149.0,https://www.youtube.com/watch?v=XngTiXBPmEE,"La Ocasión - De La Ghetto, Arcangel, Ozuna, Anuel Aa, Dj Luian, Mambo Kingz [Video Oficial]",Hear This Music,793262955.0,3394580.0,117582.0,"La Ocasion - De La Ghetto, Arcangel, Ozuna, Anuel Aa

Available in / Disponible en:
Spotify: http://spoti.fi/2uNVBsp
iTunes: http://apple.co/2v6lHlq
Deezer: http://www.deezer.com/track/118895976
Google Play Music: http://bit.ly/2wkGsy7
Amazon: http://amzn.to/2vNtgPY

Siguenos:

Dj Luian:

INSTAGRAM: https://www.instagram.com/djluian/
FACEBOOK: https://www.facebook.com/djluianoficial/
TWITTER: https://twitter.com/DJLUIAN
SPOTIFY: http://spoti.fi/2x91VXS
APPLE MUSIC: http://apple.co/2vHwV3l

Mambo Kingz:

INSTAGRAM: https://www.instagram.com/mambokingz/
FACEBOOK: https://www.facebook.com/mambokingzmusic/
TWITTER: https://twitter.com/MamboKingz
SPOTIFY: http://spoti.fi/2uNCb6G
APPLE MUSIC: http://apple.co/2uNr261

© 2017 Hear This Music under exclusive license to Rimas Entertainment",True,True,229626806.0,20pJKlNIU3J1CrvhBr1kQ8,2018-03-16,2018-03-16
12005,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Instagram - Remix,Siempre Blessd,album,spotify:track:6HOMz6FCZqLjTg3Eey0vm2,0.787,0.677,11.0,-2.825,0.228,0.199,0.000316,0.0584,0.966,179.951,243623.0,https://www.youtube.com/watch?v=8wZaUtuQkzM,BLESSD ❌ DE LA GHETTO ❌ DARELL | INSTAGRAM REMIX  🥵 ( VIDEO OFICIAL ),BLESSD EL BENDITO 💙,19165343.0,218958.0,23746.0,"🎶 Dime yo planeo la huida
Y aquí en Miami nos vemos’ a escondidas
Si no tienes visa yo te doy la mía
Si tu novio pregunta tú estás perdida ma’ 🎶 

➤ SUBSCRIBETE  para ver mis nuevos videos aquí 
          https://Blessd.lnk.to/BlessdYoutube

LETRA INSTAGRAM REMIX 😈 | BLESSD ✖️ DE LA GHETTO ✖️ DARELL 

Yo no soy un Santo y, por lo tanto 
Contigo sí que yo voy pa’ encima 
Sí me pongo sato y te agarro 
Hacemos todas las cosas indebidas 
Y yo me pongo mal cuando me llama a privado 
Ella hace todo lo que yo le diga 
Yo le quiero dar quiero que estés a mi lado 
Tu mami trabajando yo te chingo todo el día

Dime yo planeo la huida
Y aquí en Miami nos vemos’ a escondidas
Si no tienes visa yo te doy la mía
Si tu novio pregunta tú estás perdida ma’

Te hablé por Instagram y todo fluyó
Te pedí tu WhatsApp, no dijiste no
Ahí fue donde mi mente se dañó 
Sexo en la G-Wa’ eso terminó
La historia es larga, pero, terminó ella en el extranjero
Si tú vuelves yo quiero, en tu cuerpo ser el primero

Que te besa, que te toca, que te pega a la pared
Que te desnuda, te enloquece, tú eres la de Quién TV
Cuando este bellaco tu novio no te la cree
Porque, porque

Y como hicimos el amor 
En la parte de atrás del carro
Solo vuelve por favor, 
Yo no creo que esto sea un descaro

Chinguemos en la parte de atrás 
Que suba la tensión 
No le bajes los cristales 
Que le gusta el Capsulon
Le gusta el Creepy Creepy
En el toto un hickey
Y ese perfume Kilian
Que a mí me ponen tensión 
Ese beso supo a limonada de coco 
Se cree que ya sabe, 
Y yo siempre me hago el loco 
Le digo chulita, bésame el Popo 
Y se lo hago como Rauw 
En el piso se lo coloco 
Auuuh uu uu dóblate pa’ que lo sientas 
Auuuh uu uu cuando te pase la lengua con sabor a menta 

El que te besa, que te toca, que te pega la pared 
Que te desnuda, te enloquece, tú eres la de quien TV
Dónde te vea tu novio no te lo cree por qué por qué

Dime yo planeo la huida
Y aquí en Miami nos vemos a escondidas
Si no tienes visa yo te doy la mía
Si tu novio pregunta tú estás perdida ma’

Yo me la paso en tu perfil
Pendiente a que tú vas a subir 
Un insta falso y te tuve que seguir 
Cuando te estoy olvidando
Tú me sales en todos los Reels
Y ahí es que yo me pongo más feliz que un Happy meal
Los mensajes en modo efímero, nunca guardé tu número 
Pero me paso atrás de ese culo, y eso es ridículo 
Para verte 1000 obstáculos, pero yo me en películo
Y mando a buscar el Jeep para Medellín y llego rápido 

Voy de rumba para el Poblado y de la mano agarrado
Tú y yo dándonos Piquitos los dos enamorados 
no me hables de ese pirobo no me hables de tu pasado 
y dale vamos para Miami, que voy a darte de regreso en el privado

Voy de rumba para el Poblado y de la mano agarrado 
tú y yo dándonos Piquitos los dos enamorados 
no me hables de ese pirobo no me hables de tu pasado 
y dale vamos para Miami, que voy a darte de regreso en el privado

Ya hablamos mucho, nos estorba la ropa (ropa)
Yo soy el que a ti te toca (toca)
Yo sé que te gusto, se te nota (nota)
Vámonos de aquí, dame un beso en la boca
Ya hablamos mucho, nos estorba la ropa (ropa)
Yo soy el que a ti te toca (toca)
Yo sé que te gusto, se te nota (nota)
Vámonos de aquí, dame un beso en la boca

Que te besa, que te toca, que te pega a la pared
Que te desnuda, te enloquece, tú eres la de quién TV (Vos sos la de Quien Tv)
Cuando este bellaco tu novio no te la cree
Porque, porque

Sígueme en mis Redes Sociales:  
➤ Instagram https://Blessd.lnk.to/Instagram
➤ Facebook https://Blessd.lnk.to/Facebook

© 2022 Todos Los Derechos Reservados",False,False,21781608.0,6HOMz6FCZqLjTg3Eey0vm2,2022-11-03,2022-11-03
12006,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Si Quieren Frontear,Temporada de Reggaetón 2,album,spotify:track:3MBNAfBXIq9fI2Sez8EcNX,0.789,0.837,10.0,-3.247,0.23,0.125,0.0,0.209,0.476,81.536,200337.0,https://www.youtube.com/watch?v=hsw8e1n1w4A,"DUKI, De La Ghetto, Quevedo - Si Quieren Frontear (Video Oficial)",Duki,77357932.0,1067233.0,20434.0,"#TemporadaDeReggaeton

Spotify 🎧 https://spoti.fi/3LyLElA
Apple Music 🎧 https://apple.co/3NzGIi3
Deezer 🎧 https://bit.ly/3j9QZUh

DUKI | https://instagram.com/duki
DE LA GHETTO | https://instagram.com/delaghetto
QUEVEDO | https://www.instagram.com/quevedo.pd 

♫ Producción ♫
Slow Mike | @slowmike
YESAN | @yesan

♫ Mix & Master ♫
Big One | @big.one.real

📹 Video
Anestesia Audiovisual | @anestesia.av

✉ Booking | Comercial | Contacto 
duki@lauriaweb.com | dukiyb@gmail.com 

DALE PLAY Records |  @daleplayrecords
SSJ Records | @ssjrecords​​​ 

This is Duko | https://spoti.fi/3DRHodQ

#SiQuierenFrontear #DUKI #DeLaGhetto #Quevedo

®️ 2022 DALE PLAY Records | SSJ Records",True,True,155011496.0,3MBNAfBXIq9fI2Sez8EcNX,2022-07-20,2022-07-20
12007,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Caile,Caile,single,spotify:track:5lr877wwUsB8inLGywHKxa,0.761,0.551,1.0,-7.034,0.103,0.15,1.15e-06,0.0768,0.351,129.972,300188.0,https://www.youtube.com/watch?v=X2qTgFv6XlM,Bad Bunny x Bryant Myers x Zion x De La Ghetto x Revol - Caile (Video Oficial),Revol,317814524.0,1458383.0,32943.0,"Bad Bunny x Bryant Myers x Zion x De La Ghetto x Revol 
Caile (Video Oficial) 

Suscríbete al canal: https://youtube.com/c/UPDATEMUSICTV

Sigue a Revol: 
Instagram: https://www.instagram.com/revolpr
Facebook: https://www.facebook.com/revolelpadrino
Twitter: https://twitter.com/revolelpadrino
EL PADRINO TV: https://youtube.com/channel/UCRdbqwCVaY4BnRA5wWiON0w

Letra: 

[Intro: Bad Bunny]
Yo quiero hacerte venir otra vez
Yo quiero verte de nuevo, bebé
Yo te bajo el mundo a tus pies (Wuh)
Por sólo verte chingando otra vez

[Coro: Zion]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú sólo caile
Pa' que me baile
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'

[Verso 1: Bryant Myers]
Mi movie está en play, ya te has visto los trailers
Caile
Hoy yo quiero que tú me baile'
Yo te busco en la BM, tu jevo te busca en el Chrysler
Baja par apartament
Tú quieres hacer el amor sin que te amen
Dévorame, dévorame hasta que las gotas de calor se derramen
Yo voy a ser tu esclavo
A ti te gusta a- a- amanecer en Condado
Y te lo voy a meter en la suite del piso del número octavo
A ti te gustan los chavos
Mera baby, yo tengo es chavos
Y yo nunca ando solo, yo siempre salgo con 100 bandidos como El Cabo

[Verso 2: Zion]
Tú ya me conoces
Sabes bien mi nombre
Tú sabes que cuando yo le caigo pa' darte grites mi nombre
Tú sabes que soy el hombre
Que bellaca te pone
Que bellaca te pone
(Z Diddy)

[Coro: De La Ghetto, Zion]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú sólo caile
Pa' que me baile
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'

[Verso 3: De La Ghetto]
Pues dime, baby, ¿qué quiere'?
Tú caile si puede'
Para que me baile en el tubo todas noches que te entretienen
Media libreta de sour y par de pacas de cienes
Lo hacemos toda la noche cuando me quitó los poderes
Yah
En ella invierto lo que me gano en los partys de to' los weekends
Enamorado de ese culo
Porque como en 4 bien rico lo mueve
La mando a buscar, la pongo a chingar en to' los diferentes hoteles
Parece que tiene un demonio
No para de temblar cuando to'a se viene
Baby tú sabes que como yo no hay do'
Un caile cuando sea te doy cómodo
Me gustan así, si
Que no paren de pedir, di
Pa' yo seguir dando
Hasta que se canse de venir

[Coro: Zion. De La Ghetto]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú sólo caile
Pa' que me baile
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh, yeh
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh, yeh
Yo quiero darte darte duro como e'

[Verso 4: Bad Bunny]
Pa' ti y pa' mí tengo sei' phillie enrolado'
Caile a la presidencial en Condado
Lo que me hiciste yo no lo he olvidado
Tú eres mi stripper, yo quiero un privado
Baby, hazme tu coreografía
Ese booty es de pornografía, yeh
¿Por que tú me porfía'?
Si tú sabes que yo me sé tu biografía
Yo sé que en hombres no confía'
Pero ese culo me lo fía'
Caile, la Moët ya está fría
Baby Rasta te choca la fía
Pa' ti y pa' mí tengo sei' phillie enrolado'
Caile a la presidencial en Condado
Lo que me hiciste yo no lo he olvidado
Tú eres mi stripper, yo quiero un privado

[Coro: Zion]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú solo caile
Pa' que me baile
Yo quiero darte darte duro como e'

[Outro]
De- De- De La, De la gee
De La, De la gee
Yeh, yeh
Dímelo, baby
Bad Bunny baby
Bryant Myers, La Oscuridad
Chris Jeday
Dímelo, Revol
Sharo baby
Z Diddy
Dímelo, Revol
Chris Jeday
Dícelo, Luian
Hear this music
Update Music
Gaby Music
Revol

#Caile #BadBunny #BryantMyers #Revol #Zion #delaguetto",False,True,154545282.0,5lr877wwUsB8inLGywHKxa,2016-12-25,2016-12-25
12008,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,La Bellavita (feat. Jul),Salvatore Vive,album,spotify:track:62YtBUOYuyW9qelDb7tFWX,0.76,0.699,9.0,-5.048,0.0466,0.025,3.74e-06,0.149,0.512,139.927,194571.0,https://www.youtube.com/watch?v=sCtfywzUpbY,Paky - La Bellavita feat. JuL (Visual),Paky Glory,12556242.0,84075.0,1457.0,"Ascolta il nuovo album ""Salvatore Vive"": https://island.lnk.to/salvatorevive 

► Segui Paky

Instagram: https://www.instagram.com/pakyglory 
Spotify: https://spoti.fi/3Ixbh4w

Regia, DOP: Matteo Baglioni",False,False,21844490.0,62YtBUOYuyW9qelDb7tFWX,2022-10-27,2022-10-27
